author,content,date,id,review_title,timestamp
Beat The Intro,"Hi Eric - thanks for leaving us a review. We've now fixed the issue that occasionally caused Alexa to pause the game, and removed the phrase from Foxy that was causing the error! We hope you come back and play again with our improved version! -Sarah, Beat The Intro.",5 months ago,632589ba-4214-4aee-9067-75c7a077e556,Game can't get past opening introduction,1504529542.3124192
Ann W.,"I've discovered you don't need to enable any skill at all for Simon says.  You just need to say, ""Alexa, start Simon Says Game"" and it will go.  It doesn't require you to say anything to keep going.",24 days ago,9fc10319-b121-4b5e-844a-468606434cc5,Terrible execution,1504529931.8775413
RJS,Thank you for the review. It is much appreciated and your feedback has helped improved the game!,2 months ago,6094d899-2f7a-485e-8dc2-9bceffa821be,Addictive game and outstanding support!,1504530348.9929848
RJS,"Thank you for the feedback. Voice recognition capabilities are the device's and not the app's. When you get letters like M,E,T,E then there can be multiple valid words. That is why we have the definition feature for each word so that you may know exactly which word is being asked for in the game. Your feedback is however noted and we shall see if anything can be improved.",2 months ago,cec70724-fdfc-44eb-9749-05afa98db37a,Very poor voice recognition capabilities,1504530349.0140407
RJS,"Hey, thank you for writing in. Please give this another try as we made some fixes yesterday. Look forward to your feedback :). Feature suggestions are most welcome!",3 months ago,f156971b-20b8-4b45-bd8b-70ec84c72e07,Could have been fun,1504530349.0456264
RJS,We've improved the word detection. Give it another try please.,2 months ago,d6a602c8-1617-40c2-acf8-3a8fb0340df1,Doesn't work properly,1504530349.0671852
RJS,"We've made a lot of changes to the game and would request you to try it again. Best wishes, RJS Team.",2 months ago,8016a16d-09ee-4e53-8142-91077014dfdd,One Star,1504530349.0882409
C. Adams,Thank so much!!!! We are already enjoying the game on this New Years Eve. Your tip is giving our team more points!,8 months ago,539eb2df-14fa-45a6-92c3-ae24fa5383d3,Great brain workout,1504530449.683215
LR,"Hi, I am the developer of this skill. I am thrilled that you enjoyed it. Many thanks for leaving the review! Unfortunately, the way Amazon designed Alexa does not allow the skill to wait for the answer any longer. Alexa simply stops listening after about 8 seconds. What you can do, however, is to ask Alexa to give you more time (""Give me a second"", ""Wait a second"", ""Please wait"", ""Let me think"") or to repeat the question (""say again"", ""repeat the question""). You can do that any number of times!",8 months ago,fbe72ff0-4b0e-42d1-aa78-dd575c69eca4,Great brain workout,1504530449.683215
Anna O,"It's awesome now! I have updated my review. This game is a must have. So fun, addictive and keeps you on your toes. I can't believe how many of the answers I cannot figure out and then want to smack myself in the head when I hear the answer.",7 months ago,73889c97-535f-4c1b-b389-6402d36d7337,Terrific fun game to keep your brain sharp. A must have!,1504530449.7303967
LR,"Yes, removing the prompt may have been more confusing than helpful. It is now restored. I was able to add 2 seconds to the time limit, but unfortunately I cannot extend it any more due to limitations imposed by Amazon on Alexa. My only advice is to ask Alexa to wait (""Give me a second"", ""Wait a second"", ""Please wait"", ""Let me think"") or to repeat the question (""say again"", ""repeat the question"") whenever you need more time.",7 months ago,2d6bf3f4-c28f-4160-8279-3ca89759b141,Terrific fun game to keep your brain sharp. A must have!,1504530449.7303967
Anna O,"Thank you for responding. I just tried and if you are quiet and thinking about the answer, the game quits. It no longer tells you that you are out of time. Is that what is supposed to happen? I was hoping for just a few more seconds to be added.",7 months ago,e8804087-7e19-4e00-a74d-614ada620815,Terrific fun game to keep your brain sharp. A must have!,1504530449.7314036
LR,"Hi Anna, thank you for the feedback. I made a change that should make it feel less rushed. Let me know what you think!",7 months ago,05d38e34-074b-4754-bf1d-8f76b4232a0b,Terrific fun game to keep your brain sharp. A must have!,1504530449.7314036
C. Adams,Thank so much!!!! We are already enjoying the game on this New Years Eve. Your tip is giving our team more points!,8 months ago,8bac6f4c-2ee1-484e-9e2a-a7b34aaa4ccd,Great brain workout,1504530476.7283895
LR,"Hi, I am the developer of this skill. I am thrilled that you enjoyed it. Many thanks for leaving the review! Unfortunately, the way Amazon designed Alexa does not allow the skill to wait for the answer any longer. Alexa simply stops listening after about 8 seconds. What you can do, however, is to ask Alexa to give you more time (""Give me a second"", ""Wait a second"", ""Please wait"", ""Let me think"") or to repeat the question (""say again"", ""repeat the question""). You can do that any number of times!",8 months ago,4b5a9cb8-8c33-4334-aea9-f43b08508ecb,Great brain workout,1504530476.7283895
Anna O,"It's awesome now! I have updated my review. This game is a must have. So fun, addictive and keeps you on your toes. I can't believe how many of the answers I cannot figure out and then want to smack myself in the head when I hear the answer.",7 months ago,898a5d77-a6eb-4a0d-b80b-6a7087d5c86a,Terrific fun game to keep your brain sharp. A must have!,1504530476.7740622
LR,"Yes, removing the prompt may have been more confusing than helpful. It is now restored. I was able to add 2 seconds to the time limit, but unfortunately I cannot extend it any more due to limitations imposed by Amazon on Alexa. My only advice is to ask Alexa to wait (""Give me a second"", ""Wait a second"", ""Please wait"", ""Let me think"") or to repeat the question (""say again"", ""repeat the question"") whenever you need more time.",7 months ago,390f184b-fa2a-4258-9f64-87906b7365e9,Terrific fun game to keep your brain sharp. A must have!,1504530476.7750673
Anna O,"Thank you for responding. I just tried and if you are quiet and thinking about the answer, the game quits. It no longer tells you that you are out of time. Is that what is supposed to happen? I was hoping for just a few more seconds to be added.",7 months ago,7cff8e79-bf7f-47a9-a3a1-943aaca786a4,Terrific fun game to keep your brain sharp. A must have!,1504530476.7750673
LR,"Hi Anna, thank you for the feedback. I made a change that should make it feel less rushed. Let me know what you think!",7 months ago,b29f212d-3b3d-41b6-be09-e8be69f12028,Terrific fun game to keep your brain sharp. A must have!,1504530476.7750673
